"","X","Y","R.cosine.w","P.cosine.w","R.cosine.b","P.cosine.b","P.transform","P.adjust","class.w","class.b"
"572",2017-07-19 23:00:00,2017-07-30 23:00:00,0.185421719618584,0.78,0.261116483933547,0.99,0.01,0.0133448873483536,"white","tomato"
"573",2017-07-19 23:00:00,2017-07-31 11:00:00,0.415606599452884,0.8,0.51425947722658,0.98,0.02,0.0252873563218391,"white","tomato"
"574",2017-07-19 23:00:00,2017-07-31 23:00:00,0.297504272830443,0.99,0.426401432711221,1,0,0,"tomato","tomato"
"575",2017-07-19 23:00:00,2017-08-01 11:00:00,0.506528311213694,0.01,0.539359889970594,0.88,0.12,0.133526011560694,"cornflowerblue","white"
"576",2017-07-19 23:00:00,2017-08-01 23:00:00,0.811867453814175,0.05,0.762770071396474,0.92,0.08,0.0922846441947566,"white","white"
"577",2017-07-19 23:00:00,2017-08-02 11:00:00,0.605669583264959,1,0.622543017479467,1,0,0,"tomato","tomato"
"578",2017-07-19 23:00:00,2017-08-02 23:00:00,0.493062467112506,0.08,0.572077553547355,1,0,0,"white","tomato"
"579",2017-07-19 23:00:00,2017-08-03 11:00:00,0.516905022186019,0.87,0.542720420239974,0.97,0.03,0.0371980676328503,"white","tomato"
"580",2017-07-19 23:00:00,2017-08-03 23:00:00,0.108933739145884,0.87,0.435194139889245,0.99,0.01,0.0133448873483536,"white","tomato"
"581",2017-07-19 23:00:00,2017-08-04 11:00:00,0.452014894677785,0.97,0.622543017479467,1,0,0,"tomato","tomato"
"582",2017-07-19 23:00:00,2017-08-04 23:00:00,0.352618953610465,0.05,0.369274472937998,1,0,0,"white","tomato"
"583",2017-07-19 23:00:00,2017-08-05 11:00:00,0.476934784176014,1,0.447914008764683,0.69,0.31,0.319117647058824,"tomato","white"
"584",2017-07-19 23:00:00,2017-08-05 23:00:00,0.257015070004332,0.99,0.311399577664609,1,0,0,"tomato","tomato"
"585",2017-07-19 23:00:00,2017-08-06 11:00:00,0.4703575025876,0.97,0.484200124706252,1,0,0,"tomato","tomato"
"586",2017-07-19 23:00:00,2017-08-06 23:00:00,0.251343491486707,0.94,0.363636363636364,0.71,0.29,0.300740740740741,"white","white"
"587",2017-07-19 23:00:00,2017-08-07 11:00:00,0.218706375211526,0.75,0.512822594068371,1,0,0,"white","tomato"
"588",2017-07-19 23:00:00,2017-08-07 23:00:00,0.147196068801307,0.94,0.113960576459638,0,0,0,"white","cornflowerblue"
"589",2017-07-19 23:00:00,2017-08-08 11:00:00,0.319588859333761,0.69,0.502955690769545,1,0,0,"white","tomato"
"590",2017-07-19 23:00:00,2017-08-08 23:00:00,0.0658169473450775,0.14,0.311399577664609,0.73,0.27,0.281516587677725,"white","white"
"591",2017-07-19 23:00:00,2017-08-09 11:00:00,0.352493694361137,0.93,0.385694607919935,0.99,0.01,0.0133448873483536,"white","tomato"
"592",2017-07-19 23:00:00,2017-08-09 23:00:00,0.179058627797095,0.47,0.21320071635561,0.94,0.0600000000000001,0.0702661596958176,"white","white"
"593",2017-07-19 23:00:00,2017-08-10 11:00:00,0.364726123588345,0.95,0.532181156390174,0.98,0.02,0.0252873563218391,"white","tomato"
"594",2017-07-19 23:00:00,2017-08-10 23:00:00,0.1204457865939,0.83,0.564076074817766,0.96,0.04,0.0483896307934015,"white","tomato"
"595",2017-07-20 11:00:00,2017-07-20 23:00:00,0.228490850337523,0.59,0.51604684654214,1,0,0,"white","tomato"
"596",2017-07-20 11:00:00,2017-07-21 11:00:00,0.284944784043947,0.09,0.766130877682874,1,0,0,"white","tomato"
"597",2017-07-20 11:00:00,2017-07-21 23:00:00,0.2818533581556,0.48,0.628694613461931,1,0,0,"white","tomato"
"598",2017-07-20 11:00:00,2017-07-22 11:00:00,0.359930338629654,0.08,0.792629087004267,1,0,0,"white","tomato"
"599",2017-07-20 11:00:00,2017-07-22 23:00:00,0.408888395021407,0.9,0.662122191971731,1,0,0,"white","tomato"
"600",2017-07-20 11:00:00,2017-07-23 11:00:00,0.348561652336666,0.94,0.695652173913043,1,0,0,"white","tomato"
"601",2017-07-20 11:00:00,2017-07-23 23:00:00,0.298259076931675,1,0.47286624374346,1,0,0,"tomato","tomato"
"602",2017-07-20 11:00:00,2017-07-24 11:00:00,0.324053194274106,0.09,0.65275336576822,0.98,0.02,0.0252873563218391,"white","tomato"
"603",2017-07-20 11:00:00,2017-07-24 23:00:00,0.254940571480411,0.75,0.52750437871663,0.94,0.0600000000000001,0.0702661596958176,"white","white"
"604",2017-07-20 11:00:00,2017-07-25 11:00:00,0.555709620532879,1,0.765383797175904,1,0,0,"tomato","tomato"
"605",2017-07-20 11:00:00,2017-07-25 23:00:00,0.159201990865429,0.08,0.442325868464691,0.91,0.09,0.10259067357513,"white","white"
"606",2017-07-20 11:00:00,2017-07-26 11:00:00,0.404676861407117,0.3,0.75858260613626,1,0,0,"white","tomato"
"607",2017-07-20 11:00:00,2017-07-26 23:00:00,0.298802644930101,0.76,0.47286624374346,1,0,0,"white","tomato"
"608",2017-07-20 11:00:00,2017-07-27 11:00:00,0.255723584562356,0.07,0.677671845685493,1,0,0,"white","tomato"
"609",2017-07-20 11:00:00,2017-07-27 23:00:00,0.290169876980197,0.32,0.668733855090423,1,0,0,"white","tomato"
"610",2017-07-20 11:00:00,2017-07-28 11:00:00,0.372946662172649,0.39,0.699378606180235,1,0,0,"white","tomato"
"611",2017-07-20 11:00:00,2017-07-28 23:00:00,0.394009365606046,0.95,0.556038437485533,1,0,0,"white","tomato"
"612",2017-07-20 11:00:00,2017-07-29 11:00:00,0.30492502974065,0.4,0.652173913043478,0.99,0.01,0.0133448873483536,"white","tomato"
"613",2017-07-20 11:00:00,2017-07-29 23:00:00,0.375155096658304,0.86,0.601929265428846,1,0,0,"white","tomato"
"614",2017-07-20 11:00:00,2017-07-30 11:00:00,0.256343062906146,0.23,0.589767824619589,0.99,0.01,0.0133448873483536,"white","tomato"
"615",2017-07-20 11:00:00,2017-07-30 23:00:00,0.32982874965675,1,0.481543412343077,0.99,0.01,0.0133448873483536,"tomato","tomato"
"616",2017-07-20 11:00:00,2017-07-31 11:00:00,0.441676527395922,0.81,0.666831336711581,1,0,0,"white","tomato"
"617",2017-07-20 11:00:00,2017-07-31 23:00:00,0.263193190939084,0.88,0.442325868464691,0.98,0.02,0.0252873563218391,"white","tomato"
"618",2017-07-20 11:00:00,2017-08-01 11:00:00,0.352106690417759,0.55,0.699378606180235,1,0,0,"white","tomato"
"619",2017-07-20 11:00:00,2017-08-01 23:00:00,0.440645507191594,0.92,0.659380473395787,1,0,0,"white","tomato"
"620",2017-07-20 11:00:00,2017-08-02 11:00:00,0.193614118538617,0.18,0.621874335205422,0.98,0.02,0.0252873563218391,"white","tomato"
"621",2017-07-20 11:00:00,2017-08-02 23:00:00,0.347248808480436,0.93,0.593442426056208,1,0,0,"white","tomato"
"622",2017-07-20 11:00:00,2017-08-03 11:00:00,0.504078392218048,0.88,0.750651890605469,1,0,0,"white","tomato"
"623",2017-07-20 11:00:00,2017-08-03 23:00:00,0.268697295716073,0.24,0.601929265428846,1,0,0,"white","tomato"
"624",2017-07-20 11:00:00,2017-08-04 11:00:00,0.431991439100942,0.72,0.669710822528916,1,0,0,"white","tomato"
"625",2017-07-20 11:00:00,2017-08-04 23:00:00,0.193001825044681,0.71,0.425628265379374,1,0,0,"white","tomato"
"626",2017-07-20 11:00:00,2017-08-05 11:00:00,0.394073800199418,0.62,0.580802319496775,0.98,0.02,0.0252873563218391,"white","tomato"
"627",2017-07-20 11:00:00,2017-08-05 23:00:00,0.299565487600851,0.48,0.430705521646532,0.99,0.01,0.0133448873483536,"white","tomato"
"628",2017-07-20 11:00:00,2017-08-06 11:00:00,0.312370134403676,0.88,0.430528385911446,1,0,0,"white","tomato"
"629",2017-07-20 11:00:00,2017-08-06 23:00:00,0.202193926706714,0.36,0.502955690769545,1,0,0,"white","tomato"
"630",2017-07-20 11:00:00,2017-08-07 11:00:00,0.262771858680942,0.29,0.669893845303236,1,0,0,"white","tomato"
"631",2017-07-20 11:00:00,2017-08-07 23:00:00,0.198462442919026,0.54,0.47286624374346,0.92,0.08,0.0922846441947566,"white","white"
"632",2017-07-20 11:00:00,2017-08-08 11:00:00,0.362976268206599,0.35,0.695652173913043,1,0,0,"white","tomato"
"633",2017-07-20 11:00:00,2017-08-08 23:00:00,0.192034207639976,0.07,0.646058282469799,1,0,0,"white","tomato"
"634",2017-07-20 11:00:00,2017-08-09 11:00:00,0.427186520545386,0.89,0.622375914264142,1,0,0,"white","tomato"
"635",2017-07-20 11:00:00,2017-08-09 23:00:00,0.143190093802914,0.48,0.368604890387243,0.99,0.01,0.0133448873483536,"white","tomato"
"636",2017-07-20 11:00:00,2017-08-10 11:00:00,0.400635387508007,0.31,0.736074738098578,1,0,0,"white","tomato"
"637",2017-07-20 11:00:00,2017-08-10 23:00:00,0.269531338129431,0.46,0.724461676347959,1,0,0,"white","tomato"
"638",2017-07-20 23:00:00,2017-07-21 11:00:00,0.360159745022032,0.46,0.433012701892219,0.87,0.13,0.143409742120344,"white","white"
"639",2017-07-20 23:00:00,2017-07-21 23:00:00,0.575022461703048,0.16,0.639602149066831,1,0,0,"white","tomato"
"640",2017-07-20 23:00:00,2017-07-22 11:00:00,0.484003685716975,0.52,0.632455532033676,1,0,0,"white","tomato"
"641",2017-07-20 23:00:00,2017-07-22 23:00:00,0.19658436898912,0.91,0.510310363079829,0.98,0.02,0.0252873563218391,"white","tomato"
"642",2017-07-20 23:00:00,2017-07-23 11:00:00,0.401866104272705,1,0.442325868464691,0.99,0.01,0.0133448873483536,"tomato","tomato"
"643",2017-07-20 23:00:00,2017-07-23 23:00:00,0.18179925699307,0.98,0.133630620956212,0.19,0.19,0.203760445682451,"tomato","white"
"644",2017-07-20 23:00:00,2017-07-24 11:00:00,0.104764147802539,0.2,0.395284707521047,0.9,0.1,0.112903225806452,"white","white"
"645",2017-07-20 23:00:00,2017-07-24 23:00:00,0.0740918080429217,0.11,0.223606797749979,0.13,0.13,0.143409742120344,"white","white"
"646",2017-07-20 23:00:00,2017-07-25 11:00:00,0.188188609056232,0.94,0.405553552826906,0.98,0.02,0.0252873563218391,"white","tomato"
"647",2017-07-20 23:00:00,2017-07-25 23:00:00,0.190873628812365,0.79,0.25,0.03,0.03,0.0371980676328503,"white","cornflowerblue"
"648",2017-07-20 23:00:00,2017-07-26 11:00:00,0.483123034232638,0.89,0.514495755427526,1,0,0,"white","tomato"
"649",2017-07-20 23:00:00,2017-07-26 23:00:00,0.227929995699315,0.41,0.267261241912424,0.66,0.34,0.347906976744186,"white","white"
"650",2017-07-20 23:00:00,2017-07-27 11:00:00,0.169415246989019,0.31,0.530330085889911,0.98,0.02,0.0252873563218391,"white","tomato"
"651",2017-07-20 23:00:00,2017-07-27 23:00:00,0.232356920044871,0.8,0.566946709513841,1,0,0,"white","tomato"
"652",2017-07-20 23:00:00,2017-07-28 11:00:00,0.166634694725741,0.6,0.395284707521047,0.95,0.05,0.0590490797546013,"white","white"
"653",2017-07-20 23:00:00,2017-07-28 23:00:00,0.117866034168817,0.34,0.235702260395516,0.53,0.47,0.471530944625407,"white","white"
"654",2017-07-20 23:00:00,2017-07-29 11:00:00,0.149304097828332,0.01,0.442325868464691,0.78,0.22,0.233494141971054,"cornflowerblue","white"
"655",2017-07-20 23:00:00,2017-07-29 23:00:00,0.200104676756348,0.27,0.510310363079829,0.85,0.15,0.1640625,"white","white"
"656",2017-07-20 23:00:00,2017-07-30 11:00:00,0.22190169919429,0.22,0.416666666666667,0.66,0.34,0.347906976744186,"white","white"
"657",2017-07-20 23:00:00,2017-07-30 23:00:00,0.188918466345191,0.61,0.204124145231932,1,0,0,"white","tomato"
"658",2017-07-20 23:00:00,2017-07-31 11:00:00,0.121634403828359,0.27,0.376889180722205,0.98,0.02,0.0252873563218391,"white","tomato"
"659",2017-07-20 23:00:00,2017-07-31 23:00:00,0.167392445694984,0.89,0.25,0.18,0.18,0.193981805458363,"white","white"
"660",2017-07-20 23:00:00,2017-08-01 11:00:00,0.226340637942205,0.45,0.474341649025257,1,0,0,"white","tomato"
"661",2017-07-20 23:00:00,2017-08-01 23:00:00,0.290679712121822,0.95,0.559016994374947,0.79,0.21,0.223806228373702,"white","white"
"662",2017-07-20 23:00:00,2017-08-02 11:00:00,0.21886173855131,0.66,0.567774973957669,1,0,0,"white","tomato"
"663",2017-07-20 23:00:00,2017-08-02 23:00:00,0.220435825045186,0.66,0.447213595499958,1,0,0,"white","tomato"
"664",2017-07-20 23:00:00,2017-08-03 11:00:00,0.250537150230689,0.89,0.494974746830583,1,0,0,"white","tomato"
"665",2017-07-20 23:00:00,2017-08-03 23:00:00,0.211212493715785,0.5,0.408248290463863,0.97,0.03,0.0371980676328503,"white","tomato"
"666",2017-07-20 23:00:00,2017-08-04 11:00:00,0.0912461306087249,0.02,0.486664263392288,1,0,0,"cornflowerblue","tomato"
"667",2017-07-20 23:00:00,2017-08-04 23:00:00,0.0250688248705842,0.49,0.144337567297406,0.57,0.43,0.435371466140697,"white","white"
"668",2017-07-20 23:00:00,2017-08-05 11:00:00,0.322028868781096,0.9,0.393919298579168,0.96,0.04,0.0483896307934015,"white","tomato"
"669",2017-07-20 23:00:00,2017-08-05 23:00:00,0.171705232613345,0.46,0.365148371670111,0.78,0.22,0.233494141971054,"white","white"
"670",2017-07-20 23:00:00,2017-08-06 11:00:00,0.085971069464983,0.01,0.243332131696144,1,0,0,"cornflowerblue","tomato"
"671",2017-07-20 23:00:00,2017-08-06 23:00:00,0.172304244744708,0.37,0.426401432711221,0.9,0.1,0.112903225806452,"white","white"
"672",2017-07-20 23:00:00,2017-08-07 11:00:00,0.209113855235104,0.91,0.467707173346743,1,0,0,"white","tomato"
"673",2017-07-20 23:00:00,2017-08-07 23:00:00,0.107032317752602,0.01,0.267261241912424,0,0,0,"cornflowerblue","cornflowerblue"
"674",2017-07-20 23:00:00,2017-08-08 11:00:00,0.149866859958052,0.32,0.442325868464691,1,0,0,"white","tomato"
"675",2017-07-20 23:00:00,2017-08-08 23:00:00,0.41370388940519,0.97,0.456435464587638,1,0,0,"tomato","tomato"
"676",2017-07-20 23:00:00,2017-08-09 11:00:00,0.126067332104691,0.61,0.376889180722205,1,0,0,"white","tomato"
"677",2017-07-20 23:00:00,2017-08-09 23:00:00,0.0101299895113996,0.64,0.125,0.98,0.02,0.0252873563218391,"white","tomato"
"678",2017-07-20 23:00:00,2017-08-10 11:00:00,0.357170823060756,0.7,0.416025147168922,1,0,0,"white","tomato"
"679",2017-07-20 23:00:00,2017-08-10 23:00:00,0.362555139185509,0.03,0.566946709513841,1,0,0,"cornflowerblue","tomato"
"680",2017-07-21 11:00:00,2017-07-21 23:00:00,0.312147878742971,0.56,0.615457454896664,0.99,0.01,0.0133448873483536,"white","tomato"
"681",2017-07-21 11:00:00,2017-07-22 11:00:00,0.894055557632821,1,0.821583836257749,1,0,0,"tomato","tomato"
"682",2017-07-21 11:00:00,2017-07-22 23:00:00,0.235975329572806,0.11,0.648181216087669,1,0,0,"white","tomato"
"683",2017-07-21 11:00:00,2017-07-23 11:00:00,0.511158774189148,1,0.808693704220811,1,0,0,"tomato","tomato"
"684",2017-07-21 11:00:00,2017-07-23 23:00:00,0.270461845734394,0.63,0.462910049886276,0.99,0.01,0.0133448873483536,"white","tomato"
"685",2017-07-21 11:00:00,2017-07-24 11:00:00,0.253284655043814,0.09,0.684653196881458,1,0,0,"white","tomato"
"686",2017-07-21 11:00:00,2017-07-24 23:00:00,0.364748571530624,0.89,0.580947501931113,0.97,0.03,0.0371980676328503,"white","tomato"
"687",2017-07-21 11:00:00,2017-07-25 11:00:00,0.29031164957883,0.64,0.79609793984444,1,0,0,"white","tomato"
"688",2017-07-21 11:00:00,2017-07-25 23:00:00,0.274336280151411,0.95,0.505181485540923,1,0,0,"white","tomato"
"689",2017-07-21 11:00:00,2017-07-26 11:00:00,0.662483777058095,0.91,0.841625411530173,1,0,0,"white","tomato"
"690",2017-07-21 11:00:00,2017-07-26 23:00:00,0.429188462341269,0.84,0.540061724867322,1,0,0,"white","tomato"
"691",2017-07-21 11:00:00,2017-07-27 11:00:00,0.348667092132133,0.63,0.71443450831176,1,0,0,"white","tomato"
"692",2017-07-21 11:00:00,2017-07-27 23:00:00,0.360165591291668,0.82,0.709208143266975,1,0,0,"white","tomato"
"693",2017-07-21 11:00:00,2017-07-28 11:00:00,0.684785622636486,1,0.821583836257749,1,0,0,"tomato","tomato"
"694",2017-07-21 11:00:00,2017-07-28 23:00:00,0.297509897669925,0.85,0.544331053951817,0.95,0.05,0.0590490797546013,"white","white"
"695",2017-07-21 11:00:00,2017-07-29 11:00:00,0.513652428224251,0.79,0.766130877682874,1,0,0,"white","tomato"
"696",2017-07-21 11:00:00,2017-07-29 23:00:00,0.195077596039085,0.02,0.648181216087669,1,0,0,"cornflowerblue","tomato"
"697",2017-07-21 11:00:00,2017-07-30 11:00:00,0.406552083107715,0.62,0.673575314054563,1,0,0,"white","tomato"
"698",2017-07-21 11:00:00,2017-07-30 23:00:00,0.308320165141863,0.68,0.530330085889911,1,0,0,"white","tomato"
"699",2017-07-21 11:00:00,2017-07-31 11:00:00,0.290237863436779,0.11,0.739830037811716,0.99,0.01,0.0133448873483536,"white","tomato"
"700",2017-07-21 11:00:00,2017-07-31 23:00:00,0.27252558339924,0.87,0.433012701892219,0.78,0.22,0.233494141971054,"white","white"
"701",2017-07-21 11:00:00,2017-08-01 11:00:00,0.386792084321035,0.16,0.775940289798985,1,0,0,"white","tomato"
"702",2017-07-21 11:00:00,2017-08-01 23:00:00,0.328873136925404,0.46,0.645497224367903,0.94,0.0600000000000001,0.0702661596958176,"white","white"
"703",2017-07-21 11:00:00,2017-08-02 11:00:00,0.402359207924803,0.85,0.655610068107186,0.99,0.01,0.0133448873483536,"white","tomato"
"704",2017-07-21 11:00:00,2017-08-02 23:00:00,0.334175734425954,0.88,0.516397779494322,0.95,0.05,0.0590490797546013,"white","white"
"705",2017-07-21 11:00:00,2017-08-03 11:00:00,0.293839447962035,0.29,0.694022093788567,1,0,0,"white","tomato"
"706",2017-07-21 11:00:00,2017-08-03 23:00:00,0.557576192104584,0.99,0.648181216087669,1,0,0,"tomato","tomato"
"707",2017-07-21 11:00:00,2017-08-04 11:00:00,0.252557937988243,0.06,0.608780777528101,1,0,0,"white","tomato"
"708",2017-07-21 11:00:00,2017-08-04 23:00:00,0.221166387408495,0.78,0.416666666666667,1,0,0,"white","tomato"
"709",2017-07-21 11:00:00,2017-08-05 11:00:00,0.585384510587996,0.96,0.644383337042068,1,0,0,"tomato","tomato"
"710",2017-07-21 11:00:00,2017-08-05 23:00:00,0.162460586153009,0.64,0.474341649025257,1,0,0,"white","tomato"
"711",2017-07-21 11:00:00,2017-08-06 11:00:00,0.245333613748188,0.36,0.421463615211762,1,0,0,"white","tomato"
"712",2017-07-21 11:00:00,2017-08-06 23:00:00,0.311664322121998,0.88,0.553911709406997,1,0,0,"white","tomato"
"713",2017-07-21 11:00:00,2017-08-07 11:00:00,0.537104782728882,1,0.694365074829414,1,0,0,"tomato","tomato"
"714",2017-07-21 11:00:00,2017-08-07 23:00:00,0.124554241105222,0.11,0.308606699924184,0.11,0.11,0.122931785195936,"white","white"
"715",2017-07-21 11:00:00,2017-08-08 11:00:00,0.400048356778259,0.78,0.723568051144936,1,0,0,"white","tomato"
"716",2017-07-21 11:00:00,2017-08-08 23:00:00,0.191255113761473,0.11,0.579750904364203,1,0,0,"white","tomato"
"717",2017-07-21 11:00:00,2017-08-09 11:00:00,0.301123190197806,0.55,0.609271795844942,1,0,0,"white","tomato"
"718",2017-07-21 11:00:00,2017-08-09 23:00:00,0.204569929308743,0.96,0.433012701892219,1,0,0,"tomato","tomato"
"719",2017-07-21 11:00:00,2017-08-10 11:00:00,0.553947598267934,0.96,0.760608730574164,1,0,0,"tomato","tomato"
"720",2017-07-21 11:00:00,2017-08-10 23:00:00,0.591126389128915,1,0.709208143266975,1,0,0,"tomato","tomato"
"721",2017-07-21 23:00:00,2017-07-22 11:00:00,0.420307983883002,0.64,0.674199862463242,1,0,0,"white","tomato"
"722",2017-07-21 23:00:00,2017-07-22 23:00:00,0.51048439806673,1,0.870388279778489,1,0,0,"tomato","tomato"
"723",2017-07-21 23:00:00,2017-07-23 11:00:00,0.730782716623533,0.99,0.691564074808125,1,0,0,"tomato","tomato"
"724",2017-07-21 23:00:00,2017-07-23 23:00:00,0.128233103979738,0.71,0.227921152919276,0.3,0.3,0.310275352585628,"white","white"
"725",2017-07-21 23:00:00,2017-07-24 11:00:00,0.389207087631134,0.85,0.674199862463242,1,0,0,"white","tomato"
"726",2017-07-21 23:00:00,2017-07-24 23:00:00,0.200508016247365,0.75,0.476731294622796,0.29,0.29,0.300740740740741,"white","white"
"727",2017-07-21 23:00:00,2017-07-25 11:00:00,0.273003955466582,0.94,0.622543017479467,0.99,0.01,0.0133448873483536,"white","tomato"
"728",2017-07-21 23:00:00,2017-07-25 23:00:00,0.552886852514687,0.84,0.426401432711221,0.99,0.01,0.0133448873483536,"white","tomato"
"729",2017-07-21 23:00:00,2017-07-26 11:00:00,0.470607215914059,0.97,0.731272424127131,1,0,0,"tomato","tomato"
"730",2017-07-21 23:00:00,2017-07-26 23:00:00,0.184527367980456,0.98,0.455842305838552,1,0,0,"tomato","tomato"
"731",2017-07-21 23:00:00,2017-07-27 11:00:00,0.230331763814161,0.62,0.753778361444409,1,0,0,"white","tomato"
"732",2017-07-21 23:00:00,2017-07-27 23:00:00,0.255159940959973,0.7,0.80582296402538,1,0,0,"white","tomato"
"733",2017-07-21 23:00:00,2017-07-28 11:00:00,0.222982224334215,0.65,0.606779876216918,1,0,0,"white","tomato"
"734",2017-07-21 23:00:00,2017-07-28 23:00:00,0.247759821366824,0.39,0.502518907629606,1,0,0,"white","tomato"
"735",2017-07-21 23:00:00,2017-07-29 11:00:00,0.209760976998056,0.26,0.628694613461931,0.95,0.05,0.0590490797546013,"white","white"
"736",2017-07-21 23:00:00,2017-07-29 23:00:00,0.327512859912932,0.13,0.78334945180064,1,0,0,"white","tomato"
"737",2017-07-21 23:00:00,2017-07-30 11:00:00,0.22686604417775,0.19,0.568535243614961,0.82,0.18,0.193981805458363,"white","white"
"738",2017-07-21 23:00:00,2017-07-30 23:00:00,0.181265916608006,0.45,0.348155311911396,1,0,0,"white","tomato"
"739",2017-07-21 23:00:00,2017-07-31 11:00:00,0.219602023966525,0.46,0.578541911879903,1,0,0,"white","tomato"
"740",2017-07-21 23:00:00,2017-07-31 23:00:00,0.304530135795739,1,0.426401432711221,0.96,0.04,0.0483896307934015,"tomato","tomato"
"741",2017-07-21 23:00:00,2017-08-01 11:00:00,0.56046972324444,1,0.741619848709566,1,0,0,"tomato","tomato"
"742",2017-07-21 23:00:00,2017-08-01 23:00:00,0.285438367637766,1,0.858116330321033,0.95,0.05,0.0590490797546013,"tomato","white"
"743",2017-07-21 23:00:00,2017-08-02 11:00:00,0.227201486741716,0.55,0.691714463866075,1,0,0,"white","tomato"
"744",2017-07-21 23:00:00,2017-08-02 23:00:00,0.160987454031853,0.88,0.572077553547355,1,0,0,"white","tomato"
"745",2017-07-21 23:00:00,2017-08-03 11:00:00,0.251951711764961,0.96,0.603022689155527,1,0,0,"tomato","tomato"
"746",2017-07-21 23:00:00,2017-08-03 23:00:00,0.309081599847445,0.5,0.609271795844942,1,0,0,"white","tomato"
"747",2017-07-21 23:00:00,2017-08-04 11:00:00,0.191630870977621,0.18,0.622543017479467,1,0,0,"white","tomato"
"748",2017-07-21 23:00:00,2017-08-04 23:00:00,0.159375098580123,0.96,0.369274472937998,1,0,0,"tomato","tomato"
"749",2017-07-21 23:00:00,2017-08-05 11:00:00,0.351182733597303,1,0.503903259860269,1,0,0,"tomato","tomato"
"750",2017-07-21 23:00:00,2017-08-05 23:00:00,0.263711085904716,1,0.311399577664609,1,0,0,"tomato","tomato"
"751",2017-07-21 23:00:00,2017-08-06 11:00:00,0.149828015644045,0.57,0.415028678319645,1,0,0,"white","tomato"
"752",2017-07-21 23:00:00,2017-08-06 23:00:00,0.221549487636832,0.42,0.454545454545455,0.99,0.01,0.0133448873483536,"white","tomato"
"753",2017-07-21 23:00:00,2017-08-07 11:00:00,0.259267157735848,0.94,0.56980288229819,1,0,0,"white","tomato"
"754",2017-07-21 23:00:00,2017-08-07 23:00:00,0.166237031565531,0,0.341881729378914,0,0,0,"cornflowerblue","cornflowerblue"
"755",2017-07-21 23:00:00,2017-08-08 11:00:00,0.205423368781162,0.52,0.565825152115738,1,0,0,"white","tomato"
"756",2017-07-21 23:00:00,2017-08-08 23:00:00,0.284088444598991,0.38,0.467099366496914,1,0,0,"white","tomato"
"757",2017-07-21 23:00:00,2017-08-09 11:00:00,0.20338549503226,0.63,0.449977042573258,1,0,0,"white","tomato"
"758",2017-07-21 23:00:00,2017-08-09 23:00:00,0.0967489958291735,0.99,0.21320071635561,1,0,0,"tomato","tomato"
"759",2017-07-21 23:00:00,2017-08-10 11:00:00,0.40587587895375,0.33,0.591312395989083,0.98,0.02,0.0252873563218391,"white","tomato"
"760",2017-07-21 23:00:00,2017-08-10 23:00:00,0.432618072266824,0,0.80582296402538,1,0,0,"cornflowerblue","tomato"
"761",2017-07-22 11:00:00,2017-07-22 23:00:00,0.221531169699439,0.74,0.645497224367903,0.95,0.05,0.0590490797546013,"white","white"
"762",2017-07-22 11:00:00,2017-07-23 11:00:00,0.649764942148949,1,0.746003846592251,1,0,0,"tomato","tomato"
"763",2017-07-22 11:00:00,2017-07-23 23:00:00,0.316306856909015,0.77,0.50709255283711,0.99,0.01,0.0133448873483536,"white","tomato"
"764",2017-07-22 11:00:00,2017-07-24 11:00:00,0.261468599176157,0,0.7,1,0,0,"cornflowerblue","tomato"
"765",2017-07-22 11:00:00,2017-07-24 23:00:00,0.349703065506896,0.81,0.636396103067893,0.93,0.07,0.0812358703843256,"white","white"
"766",2017-07-22 11:00:00,2017-07-25 11:00:00,0.382879652984495,0.94,0.769483764063866,1,0,0,"white","tomato"
"767",2017-07-22 11:00:00,2017-07-25 23:00:00,0.339663905549113,0.93,0.553398590529466,0.86,0.14,0.154,"white","white"
"768",2017-07-22 11:00:00,2017-07-26 11:00:00,0.691742401376505,0.82,0.867721831274625,1,0,0,"white","tomato"
"769",2017-07-22 11:00:00,2017-07-26 23:00:00,0.449226851529878,0.53,0.591607978309962,1,0,0,"white","tomato"
"770",2017-07-22 11:00:00,2017-07-27 11:00:00,0.410132189871393,0.69,0.726722092687432,1,0,0,"white","tomato"
"771",2017-07-22 11:00:00,2017-07-27 23:00:00,0.478678394226874,0.8,0.717137165600636,1,0,0,"white","tomato"
"772",2017-07-22 11:00:00,2017-07-28 11:00:00,0.715877205050754,0.99,0.8,1,0,0,"tomato","tomato"
"773",2017-07-22 11:00:00,2017-07-28 23:00:00,0.291638796961302,0.09,0.596284793999944,1,0,0,"white","tomato"
"774",2017-07-22 11:00:00,2017-07-29 11:00:00,0.537948139131123,0.88,0.746003846592251,1,0,0,"white","tomato"
"775",2017-07-22 11:00:00,2017-07-29 23:00:00,0.259084982898785,0.43,0.710046946804693,1,0,0,"white","tomato"
"776",2017-07-22 11:00:00,2017-07-30 11:00:00,0.369850462827444,0.26,0.632455532033676,0.92,0.08,0.0922846441947566,"white","white"
"777",2017-07-22 11:00:00,2017-07-30 23:00:00,0.351619987478085,1,0.580947501931113,1,0,0,"tomato","tomato"
"778",2017-07-22 11:00:00,2017-07-31 11:00:00,0.291045229639124,0.37,0.715096941934194,1,0,0,"white","tomato"
"779",2017-07-22 11:00:00,2017-07-31 23:00:00,0.243887154897001,0.28,0.474341649025257,0.83,0.17,0.183977512297962,"white","white"
